Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,531,0,1,0
2,105.4,0,1,0
2,95.7273,0,1,0
2,80.8462,0,1,0
2,69.9333,0,1,0
2,41.56,0,1,0
2,41.56,0,1,0
2,41.56,0,1,0
2,41.56,0,1,0
2,34.4667,0,1,0
13,34.4667,0,1,0
2,34.4667,0,1,0
3,30.2941,0,1,0
3,22.4706,0,1,0
13,21.6013,0,1,0
3,20.28,0,1,0
20,20.28,0,1,0
12,20.28,0,1,0
20,20.28,0,1,0
3,20.28,0,1,0
13,20.28,0,1,0
12,20.28,0,1,0
12,19.4615,0,1,0
12,19.4615,0,1,0
3,18.95,0,1,0
3,18.95,0,1,0
12,18.6431,0,1,0
6,17.24,0,1,0
3,17.1364,0,1,0
2,16.7333,0,1,0
2,16.7333,0,1,0
2,16.7333,0,1,0
3,16.7333,0,1,0
2,16.7333,0,1,0
3,16.5385,0,1,0
3,16.5385,0,1,0
3,15.625,0,1,0
3,15.625,0,1,0
3,15.625,0,1,0
3,15.625,0,1,0
3,14.96,0,1,0
3,14.96,0,1,0
3,14.96,0,1,0
3,14.96,0,1,0
3,14.2,0,1,0
3,14.2,0,1,0
7,13.7778,0,1,0
3,13,0,1,0
3,13,0,1,0
3,13,0,1,0
2,13,0,1,0
3,13,0,1,0
17,12.2222,0,1,0
4,11.9756,0,1,0
17,11.9756,0,1,0
2,11.9756,0,1,0
3,11.9756,0,1,0
3,11.9756,0,1,0
3,11.9756,0,1,0
3,11.9756,0,1,0
3,11.9756,0,1,0
2,11.9756,0,1,0
4,11.9756,0,1,0
17,11.9756,0,1,0
12,11.9756,0,1,0
12,11.9756,0,1,0
3,11.9756,0,1,0
4,11.897,0,1,0
2,11.5176,0,1,0
21,9.89951,0,1,0
21,9.89951,0,1,0
20,9.81301,0,1,0
20,9.81301,0,1,0
20,9.81301,0,1,0
20,9.81301,0,1,0
3,9.5,0,1,0
2,9.43137,0,1,0
5,9.43137,0,1,0
20,9.43137,0,1,0
2,9.43137,0,1,0
20,9.43137,0,1,0
4,9.43137,0,1,0
4,9.43137,0,1,0
17,9.43137,0,1,0
5,9.43137,0,1,0
12,9.43137,0,1,0
12,9.43137,0,1,0
3,9.43137,0,1,0
4,9.43137,0,1,0
18,9.43137,0,1,0
4,9.38049,0,1,0
4,9.38049,0,1,0
20,9.38049,0,1,0
20,9.38049,0,1,0
3,9.36364,0,1,0
17,8.85185,0,1,0
3,8.73171,0,1,0
3,8.73171,0,1,0
3,8.73171,0,1,0
3,8.73171,0,1,0
3,8.67273,0,1,0
3,8.44379,0,1,0
21,8.31,0,1,0
2,7.86667,0,1,0
3,7.86667,0,1,0
3,7.86667,0,1,0
20,7.86667,0,1,0
2,7.86667,0,1,0
2,7.86667,0,1,0
12,7.86667,0,1,0
3,7.86667,0,1,0
12,7.86667,0,1,0
2,7.65041,0,1,0
3,7.58065,0,1,0
2,7.58065,0,1,0
2,7.58065,0,1,0
12,7.58065,0,1,0
3,7.58065,0,1,0
8,7.58065,0,1,0
4,7.58065,0,1,0
20,7.58064,0,1,0
25,7.53659,0,1,0
2,7.512,0,1,0
2,7.512,0,1,0
23,7.49722,0,1,0
12,7.4,0,1,0
12,7.4,0,1,0
24,7.23742,0,1,0
23,7.22312,0,1,0
23,7.22312,0,1,0
3,7.18462,0,1,0
4,7,0,1,0
4,7,0,1,0
13,6.68444,0,1,0
12,6.6,0,1,0
11,6.50256,0,1,0
4,6.41463,0,1,0
4,6.41463,0,1,0
4,6.41463,0,1,0
4,6.41463,0,1,0
6,6.35484,0,1,0
13,6.28,0,1,0
11,6.26055,0,1,0
12,6,0,1,0
12,6,0,1,0
12,5.86452,0,1,0
12,5.86452,0,1,0
12,5.72,0,1,0
14,5.67384,0,1,0
13,5.56167,0,1,0
3,5.43548,0,1,0
4,5.25882,0,1,0
5,5.25882,0,1,0
4,5.25882,0,1,0
4,5.08,0,1,0
5,4.91111,0,1,0
2,4.6,0,1,0
8,4.6,0,1,0
8,4.6,0,1,0
3,4.32,0,1,0
4,4.21569,0,1,0
2,4.19024,0,1,0
2,4.19024,0,1,0
3,4.14839,0,1,0
3,4.14839,0,1,0
4,3.92593,0,1,0
13,3.43902,0,1,0
3,3.43333,0,1,0
3,3.43333,0,1,0
2,3.0303,0,1,0
2,2.86909,0,1,0
18,2.76711,0,1,0
18,2.76711,0,1,0
2,2.54667,0,1,0
2,2.43226,0,1,0
2,2.41026,0,1,0
2,2.27385,0,1,0
2,2.27385,0,1,0
13,2.03333,0,1,0
14,2.02764,0,1,0
3,1.99437,0,1,0
2,1.83733,0,1,0
2,1.83733,0,1,0
13,1.81138,0,1,0
3,1.40724,0,1,0
2,1.3592,0,1,0
2,1.3592,0,1,0
2,1.15385,0,1,0
2,0.996248,0,1,0
2,0.39085,0,1,0
8,0.39085,0,1,0
2,0.39085,0,1,0
