Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,252.5,0,1,0
2,168,0,1,0
2,168,0,1,0
2,55.3333,0,1,0
2,55.3333,0,1,0
2,41.25,0,1,0
2,38,0,1,0
4,38,0,1,0
4,38,0,1,0
2,36.5556,0,1,0
13,30.6875,0,1,0
4,27.1667,0,1,0
2,27.1667,0,1,0
13,21.8854,0,1,0
2,17.7778,0,1,0
2,17.7778,0,1,0
2,16.1864,0,1,0
2,15.0952,0,1,0
2,14.6,0,1,0
13,13.4857,0,1,0
2,10.2667,0,1,0
13,10.2667,0,1,0
2,10.2667,0,1,0
2,10.2667,0,1,0
2,10.2667,0,1,0
13,10.2667,0,1,0
3,10.2667,0,1,0
2,10.0217,0,1,0
2,10.0217,0,1,0
13,10.0217,0,1,0
2,10.0217,0,1,0
13,10.0217,0,1,0
5,9.5625,0,1,0
2,9.5625,0,1,0
3,9.14,0,1,0
5,8.38889,0,1,0
2,8.38889,0,1,0
13,7.59322,0,1,0
13,7.59322,0,1,0
3,7.59322,0,1,0
3,7.59322,0,1,0
16,7.59322,0,1,0
3,7.59322,0,1,0
16,7.59322,0,1,0
3,7.59322,0,1,0
7,7.45,0,1,0
12,7.45,0,1,0
35,7.45,0,1,0
13,7.45,0,1,0
2,7.31148,0,1,0
3,7.31147,0,1,0
59,7.31148,0,1,0
12,7.31147,0,1,0
16,7.31148,0,1,0
2,7.31148,0,1,0
2,7.31148,0,1,0
13,7.31148,0,1,0
2,7.31148,0,1,0
29,7.16833,0,1,0
2,7.04762,0,1,0
18,7.04762,0,1,0
8,7.04762,0,1,0
2,7.04762,0,1,0
60,7.04762,0,1,0
3,7.04762,0,1,0
3,7.04762,0,1,0
6,7.04762,0,1,0
2,7.04762,0,1,0
29,7.03443,0,1,0
58,6.91122,0,1,0
11,6.87712,0,1,0
11,6.87712,0,1,0
34,6.81769,0,1,0
15,6.54464,0,1,0
7,5.68362,0,1,0
7,5.68362,0,1,0
35,5.53832,0,1,0
35,5.53832,0,1,0
34,5.49265,0,1,0
34,5.49265,0,1,0
7,5.42935,0,1,0
35,5.42935,0,1,0
34,5.27978,0,1,0
13,5.20621,0,1,0
13,5.20621,0,1,0
13,5.00273,0,1,0
16,4.87826,0,1,0
2,4.72881,0,1,0
2,4.72881,0,1,0
6,4.72881,0,1,0
6,4.63333,0,1,0
15,4.63333,0,1,0
2,4.28125,0,1,0
3,1.81667,0,1,0
3,1.75543,0,1,0
5,0.877778,0,1,0
2,0.877778,0,1,0
5,0.836957,0,1,0
2,0.836957,0,1,0
9,0.662295,0,1,0
8,0.502222,0,1,0
8,0.469565,0,1,0
3,0.385246,0,1,0
6,0.145763,0,1,0
6,0.145763,0,1,0
6,0.120855,0,1,0
6,0.120855,0,1,0
2,0.10582,0,1,0
2,0.0611111,0,1,0
