Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,1e+09,0,1,0
3,1e+09,0,1,0
2,1e+09,0,1,0
2,1e+09,0,1,0
2,1e+09,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,354,0,1,0
2,235.667,0,1,0
2,235.667,0,1,0
2,235.667,0,1,0
2,235.667,0,1,0
2,235.667,0,1,0
2,235.667,0,1,0
3,176.5,0,1,0
2,176.5,0,1,0
2,176.5,0,1,0
2,176.5,0,1,0
2,176.5,0,1,0
2,176.5,0,1,0
2,176.5,0,1,0
2,141,0,1,0
2,117.333,0,1,0
2,117.333,0,1,0
2,117.333,0,1,0
3,117.333,0,1,0
3,117.333,0,1,0
2,100.429,0,1,0
2,87.75,0,1,0
2,87.75,0,1,0
2,87.75,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
2,77.8889,0,1,0
3,75.0714,0,1,0
3,75.0714,0,1,0
3,75.0714,0,1,0
2,70,0,1,0
2,70,0,1,0
2,63.5455,0,1,0
2,63.5455,0,1,0
2,63.5455,0,1,0
3,58.1667,0,1,0
2,58.1667,0,1,0
2,49.7143,0,1,0
2,49.7143,0,1,0
2,49.7143,0,1,0
2,49.7143,0,1,0
2,49.7143,0,1,0
3,47.4091,0,1,0
2,43.375,0,1,0
2,38.4444,0,1,0
2,38.4444,0,1,0
2,38.4444,0,1,0
2,38.4444,0,1,0
2,38.4444,0,1,0
2,38.4444,0,1,0
2,38.4444,0,1,0
2,38.4444,0,1,0
2,32.8095,0,1,0
