Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
3,10.8333,0,1,0
2,10.8333,0,1,0
2,9.14286,0,1,0
3,9.14286,0,1,0
7,9.14286,0,1,0
6,9.14286,0,1,0
6,9.14286,0,1,0
2,9.14286,0,1,0
2,9.14286,0,1,0
7,9.14286,0,1,0
2,9.14286,0,1,0
2,9.14286,0,1,0
6,9.14286,0,1,0
2,9.14286,0,1,0
6,9.14286,0,1,0
7,9.14286,0,1,0
6,9.14286,0,1,0
6,9.14286,0,1,0
3,9.14286,0,1,0
2,9.14286,0,1,0
3,9.14286,0,1,0
6,9.14286,0,1,0
3,9.14286,0,1,0
6,9.14286,0,1,0
6,9.14286,0,1,0
3,9.14286,0,1,0
2,9.14286,0,1,0
2,9.14286,0,1,0
7,9.14286,0,1,0
7,9.14286,0,1,0
6,9.14286,0,1,0
7,9.14286,0,1,0
7,9.14286,0,1,0
6,9.14286,0,1,0
7,9.14286,0,1,0
7,9.14286,0,1,0
2,5.7619,0,1,0
2,5.7619,0,1,0
2,5.7619,0,1,0
2,5.7619,0,1,0
