Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,187,0,1,0
2,93,0,1,0
2,61.6667,0,1,0
2,46,0,1,0
2,46,0,1,0
2,40.7778,0,1,0
2,36.6,0,1,0
2,36.6,0,1,0
2,36.6,0,1,0
3,36.6,0,1,0
2,36.6,0,1,0
2,30.3333,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,24.0667,0,1,0
2,19.8889,0,1,0
2,19.8889,0,1,0
2,19.8889,0,1,0
3,14.6667,0,1,0
2,12.9259,0,1,0
3,12.4286,0,1,0
2,11.5333,0,1,0
4,11.5333,0,1,0
2,11.5333,0,1,0
3,11.5333,0,1,0
3,11.5333,0,1,0
3,11.5333,0,1,0
3,11.5333,0,1,0
3,11.5333,0,1,0
2,11.5333,0,1,0
4,11.5333,0,1,0
2,11.5333,0,1,0
2,11.5333,0,1,0
2,11.5333,0,1,0
6,11.5333,0,1,0
6,11.5333,0,1,0
2,11.5333,0,1,0
2,11.5333,0,1,0
2,11.5333,0,1,0
2,11.5333,0,1,0
2,10.0588,0,1,0
6,10.0588,0,1,0
2,10.0588,0,1,0
6,10.0588,0,1,0
4,10.0588,0,1,0
2,10.0588,0,1,0
4,10.0588,0,1,0
4,10.0588,0,1,0
6,10.0588,0,1,0
2,10.0588,0,1,0
6,10.0588,0,1,0
15,10.0588,0,1,0
4,10.0588,0,1,0
2,10.0588,0,1,0
3,10.0588,0,1,0
4,10.0588,0,1,0
2,10.0588,0,1,0
15,10.0588,0,1,0
15,10.0588,0,1,0
9,10.0588,0,1,0
3,10.0588,0,1,0
9,10.0588,0,1,0
4,10.0588,0,1,0
13,9.86222,0,1,0
2,9.44444,0,1,0
6,9.44444,0,1,0
17,9.44444,0,1,0
9,9.44444,0,1,0
7,9.44444,0,1,0
4,9.44444,0,1,0
15,9.44444,0,1,0
2,9.44444,0,1,0
4,9.44444,0,1,0
3,9.44444,0,1,0
3,9.07143,0,1,0
3,9.07143,0,1,0
12,9.02667,0,1,0
3,8.4,0,1,0
14,8.10727,0,1,0
12,7.84706,0,1,0
12,7.84706,0,1,0
14,7.60131,0,1,0
14,7.60131,0,1,0
3,7.29412,0,1,0
2,6.37255,0,1,0
2,6.37255,0,1,0
2,5.96296,0,1,0
2,5.96296,0,1,0
2,5.96296,0,1,0
3,5.26667,0,1,0
3,1.21176,0,1,0
3,0.951557,0,1,0
2,0.228758,0,1,0
2,0.228758,0,1,0
