Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,1e+09,0,1,0
2,1368,0,1,0
2,1368,0,1,0
2,1368,0,1,0
2,1368,0,1,0
2,1368,0,1,0
2,1368,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,683.5,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
3,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,455.333,0,1,0
2,341.25,0,1,0
2,341.25,0,1,0
2,341.25,0,1,0
2,272.8,0,1,0
2,272.8,0,1,0
2,227.167,0,1,0
2,227.167,0,1,0
2,227.167,0,1,0
3,204.35,0,1,0
2,194.571,0,1,0
3,194.571,0,1,0
4,155.457,0,1,0
4,151.111,0,1,0
3,151.111,0,1,0
2,129.381,0,1,0
2,129.381,0,1,0
2,123.455,0,1,0
2,123.455,0,1,0
4,120.689,0,1,0
2,100.407,0,1,0
2,96.7857,0,1,0
2,90.2667,0,1,0
2,90.2667,0,1,0
2,90.2667,0,1,0
2,90.2667,0,1,0
2,77.2286,0,1,0
2,75.0556,0,1,0
2,71.0526,0,1,0
2,71.0526,0,1,0
2,71.0526,0,1,0
2,64.1905,0,1,0
2,64.1905,0,1,0
2,64.1905,0,1,0
2,64.1905,0,1,0
2,61.2273,0,1,0
2,61.2273,0,1,0
2,61.2273,0,1,0
2,61.2273,0,1,0
2,61.2273,0,1,0
2,61.2273,0,1,0
2,53.76,0,1,0
3,51.6538,0,1,0
3,51.6538,0,1,0
3,50.3375,0,1,0
2,47.8929,0,1,0
2,46.2069,0,1,0
2,46.2069,0,1,0
2,46.2069,0,1,0
2,46.2069,0,1,0
2,44.6333,0,1,0
2,44.6333,0,1,0
2,44.6333,0,1,0
2,44.6333,0,1,0
2,44.6333,0,1,0
2,42.4603,0,1,0
2,42.4603,0,1,0
2,42.4603,0,1,0
2,42.4603,0,1,0
2,42.4603,0,1,0
2,42.4603,0,1,0
4,41.1231,0,1,0
4,41.1231,0,1,0
2,40.4848,0,1,0
2,40.4848,0,1,0
2,40.4848,0,1,0
2,40.4848,0,1,0
2,39.2647,0,1,0
2,38.1143,0,1,0
2,38.1143,0,1,0
2,38.1143,0,1,0
2,38.1143,0,1,0
12,36.1674,0,1,0
12,36.1674,0,1,0
7,35.8577,0,1,0
2,35.5067,0,1,0
2,34.1026,0,1,0
2,34.1026,0,1,0
2,33.225,0,1,0
2,33.225,0,1,0
2,33.225,0,1,0
2,32.8025,0,1,0
2,32.8025,0,1,0
2,30.4713,0,1,0
2,30.1136,0,1,0
2,29.4222,0,1,0
2,29.4222,0,1,0
3,26.38,0,1,0
3,25.3269,0,1,0
2,25.0762,0,1,0
2,23.0175,0,1,0
2,22.0084,0,1,0
2,22.0084,0,1,0
2,22.0084,0,1,0
2,22.0084,0,1,0
4,21.8167,0,1,0
3,20.7302,0,1,0
3,20.7302,0,1,0
2,19.7424,0,1,0
3,19.2315,0,1,0
3,18.5571,0,1,0
2,18.5571,0,1,0
2,17.8828,0,1,0
2,17.8828,0,1,0
2,17.8828,0,1,0
2,17.8828,0,1,0
2,17.8828,0,1,0
2,17.8828,0,1,0
2,17.8828,0,1,0
2,17.6259,0,1,0
2,16.5513,0,1,0
2,16.1125,0,1,0
2,16.1125,0,1,0
2,16.1125,0,1,0
2,16.1125,0,1,0
3,16.1125,0,1,0
4,15.5939,0,1,0
2,15.494,0,1,0
3,15.494,0,1,0
2,15.494,0,1,0
2,15.494,0,1,0
2,15.494,0,1,0
2,15.494,0,1,0
2,15.494,0,1,0
3,14.7356,0,1,0
7,14.7356,0,1,0
3,14.7356,0,1,0
4,14.3389,0,1,0
3,13.1621,0,1,0
5,12.8283,0,1,0
2,12.8283,0,1,0
12,12.69,0,1,0
2,12.0381,0,1,0
2,11.4455,0,1,0
2,11.4455,0,1,0
2,11.4455,0,1,0
2,11.4455,0,1,0
2,11.4455,0,1,0
3,11.4455,0,1,0
3,11.4455,0,1,0
3,11.4455,0,1,0
2,11.4455,0,1,0
3,11.4455,0,1,0
3,11.3705,0,1,0
3,11.3705,0,1,0
2,11.2232,0,1,0
3,10.5042,0,1,0
2,10.5042,0,1,0
3,10.5042,0,1,0
2,10.5042,0,1,0
2,10.5042,0,1,0
2,10.5042,0,1,0
2,10.5042,0,1,0
13,10.5042,0,1,0
2,10.5042,0,1,0
2,10.5042,0,1,0
3,10.5042,0,1,0
2,10.5042,0,1,0
2,10.5042,0,1,0
3,10.5042,0,1,0
2,10.5042,0,1,0
2,10.5042,0,1,0
2,10.5042,0,1,0
3,10.5042,0,1,0
3,10.5042,0,1,0
2,10.5042,0,1,0
2,10.4083,0,1,0
2,10.4083,0,1,0
14,10.4083,0,1,0
3,10.314,0,1,0
13,10.314,0,1,0
2,10.314,0,1,0
2,10.314,0,1,0
2,10.314,0,1,0
2,10.314,0,1,0
2,10.314,0,1,0
2,10.314,0,1,0
3,10.314,0,1,0
2,10.314,0,1,0
3,10.314,0,1,0
2,10.314,0,1,0
2,10.314,0,1,0
3,10.314,0,1,0
2,9.99598,0,1,0
2,9.99598,0,1,0
2,9.99598,0,1,0
2,9.99598,0,1,0
2,9.99598,0,1,0
2,9.99598,0,1,0
2,9.99598,0,1,0
20,9.95638,0,1,0
2,9.49042,0,1,0
13,8.80551,0,1,0
3,8.77857,0,1,0
5,8.77857,0,1,0
16,8.68775,0,1,0
17,8.61694,0,1,0
5,8.58683,0,1,0
13,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
5,8.44138,0,1,0
3,8.44138,0,1,0
5,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
13,8.44138,0,1,0
3,8.44138,0,1,0
3,8.44138,0,1,0
3,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
3,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
5,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
2,8.44138,0,1,0
30,8.44138,0,1,0
9,8.44138,0,1,0
2,8.44138,0,1,0
3,8.44138,0,1,0
3,8.37671,0,1,0
3,8.37671,0,1,0
2,8.37671,0,1,0
3,8.37671,0,1,0
2,8.37671,0,1,0
2,8.37671,0,1,0
7,8.37671,0,1,0
6,8.37671,0,1,0
2,8.37671,0,1,0
5,8.37671,0,1,0
6,8.37671,0,1,0
57,8.36771,0,1,0
3,8.33409,0,1,0
3,8.33409,0,1,0
2,8.31293,0,1,0
10,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
3,8.31292,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
3,8.31292,0,1,0
2,8.31293,0,1,0
3,8.31292,0,1,0
3,8.31292,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
2,8.31293,0,1,0
3,8.31292,0,1,0
4,8.20336,0,1,0
33,8.10093,0,1,0
4,8.05124,0,1,0
58,8.02295,0,1,0
20,7.99179,0,1,0
27,7.79025,0,1,0
14,7.7516,0,1,0
4,7.69206,0,1,0
4,7.69206,0,1,0
2,7.69206,0,1,0
4,7.69206,0,1,0
24,7.65543,0,1,0
3,7.62815,0,1,0
3,7.62815,0,1,0
16,7.62023,0,1,0
73,7.61526,0,1,0
82,7.57586,0,1,0
2,7.55625,0,1,0
5,7.55625,0,1,0
2,7.55625,0,1,0
3,7.55625,0,1,0
3,7.48554,0,1,0
3,7.48554,0,1,0
72,7.43904,0,1,0
2,7.29697,0,1,0
2,7.29697,0,1,0
2,7.29697,0,1,0
2,7.29697,0,1,0
2,7.29697,0,1,0
2,7.29697,0,1,0
2,7.24699,0,1,0
15,7.21729,0,1,0
19,7.15392,0,1,0
10,7.14881,0,1,0
24,7.12061,0,1,0
13,7.0712,0,1,0
12,6.98251,0,1,0
16,6.95064,0,1,0
11,6.88017,0,1,0
58,6.82286,0,1,0
58,6.76928,0,1,0
5,6.76077,0,1,0
2,6.66947,0,1,0
2,6.66947,0,1,0
2,6.66947,0,1,0
10,6.66947,0,1,0
2,6.66947,0,1,0
2,6.66947,0,1,0
23,6.65362,0,1,0
9,6.61967,0,1,0
2,6.5427,0,1,0
2,6.5427,0,1,0
2,6.5427,0,1,0
2,6.5427,0,1,0
2,6.5427,0,1,0
2,6.5427,0,1,0
3,6.46727,0,1,0
3,6.46727,0,1,0
3,6.46727,0,1,0
4,6.45034,0,1,0
4,6.45034,0,1,0
26,6.38771,0,1,0
7,6.24339,0,1,0
7,6.24339,0,1,0
7,6.24339,0,1,0
3,6.08103,0,1,0
3,5.98469,0,1,0
19,5.95481,0,1,0
2,5.86216,0,1,0
14,5.86216,0,1,0
22,5.82948,0,1,0
16,5.77304,0,1,0
10,5.74384,0,1,0
2,5.59759,0,1,0
2,5.58173,0,1,0
4,5.57383,0,1,0
3,5.51905,0,1,0
7,5.51905,0,1,0
13,5.49763,0,1,0
4,5.46517,0,1,0
6,5.41719,0,1,0
10,5.29425,0,1,0
2,5.25114,0,1,0
2,5.25114,0,1,0
3,5.22273,0,1,0
2,5.22273,0,1,0
4,5.22273,0,1,0
2,5.20862,0,1,0
2,5.20862,0,1,0
2,5.20862,0,1,0
2,5.20862,0,1,0
6,5.20862,0,1,0
2,5.20862,0,1,0
2,5.20862,0,1,0
2,5.20862,0,1,0
2,5.20862,0,1,0
55,5.17122,0,1,0
19,5.10157,0,1,0
