Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
6,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
6,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
2,12.5,0,1,0
6,10.5714,0,1,0
6,10.5714,0,1,0
6,10.5714,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
2,9.125,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
6,9.125,0,1,0
2,9.125,0,1,0
2,9.125,0,1,0
4,7.1,0,1,0
3,7.1,0,1,0
2,5.75,0,1,0
