Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,1e+09,0,1,0
2,481,0,1,0
2,481,0,1,0
2,320.333,0,1,0
2,320.333,0,1,0
2,320.333,0,1,0
2,320.333,0,1,0
2,79.3333,0,1,0
2,44.9048,0,1,0
2,29.125,0,1,0
2,29.125,0,1,0
2,29.125,0,1,0
2,29.125,0,1,0
2,29.125,0,1,0
2,29.125,0,1,0
3,20.2647,0,1,0
2,19.0833,0,1,0
2,18.6735,0,1,0
2,18.6735,0,1,0
2,18.6735,0,1,0
2,18.6735,0,1,0
2,18.6735,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
2,17.902,0,1,0
3,16.2143,0,1,0
3,14.0625,0,1,0
3,14.0625,0,1,0
2,14.0625,0,1,0
3,13.7551,0,1,0
3,13.1765,0,1,0
2,10.4762,0,1,0
3,10.2969,0,1,0
3,10.2969,0,1,0
2,9.95455,0,1,0
4,9.95455,0,1,0
2,9.95455,0,1,0
16,9.04167,0,1,0
2,9.04167,0,1,0
3,9.04167,0,1,0
2,9.04167,0,1,0
2,9.04167,0,1,0
3,9.04167,0,1,0
2,9.04167,0,1,0
4,9.04167,0,1,0
3,9.04167,0,1,0
3,8.83673,0,1,0
2,8.83673,0,1,0
3,8.83673,0,1,0
2,8.83673,0,1,0
3,8.45098,0,1,0
2,8.45098,0,1,0
2,8.26923,0,1,0
3,8.26923,0,1,0
2,8.26923,0,1,0
2,8.26923,0,1,0
2,8.26923,0,1,0
4,8.26923,0,1,0
3,8.26923,0,1,0
4,8.26923,0,1,0
3,8.26923,0,1,0
2,8.26923,0,1,0
2,8.26923,0,1,0
3,8.26923,0,1,0
3,8.26923,0,1,0
2,8.26923,0,1,0
3,8.26923,0,1,0
2,8.26923,0,1,0
2,8.26923,0,1,0
49,7.90573,0,1,0
26,7.90057,0,1,0
45,7.86029,0,1,0
2,7.76364,0,1,0
16,7.76364,0,1,0
2,7.76364,0,1,0
2,7.76364,0,1,0
3,7.76364,0,1,0
4,7.76364,0,1,0
3,7.76364,0,1,0
2,7.76364,0,1,0
4,7.76364,0,1,0
2,7.76364,0,1,0
16,7.72398,0,1,0
46,7.70173,0,1,0
30,7.6899,0,1,0
2,7.60714,0,1,0
4,7.60714,0,1,0
2,7.60714,0,1,0
2,7.60714,0,1,0
2,7.60714,0,1,0
3,7.60714,0,1,0
3,7.60714,0,1,0
4,7.60714,0,1,0
27,7.47266,0,1,0
16,7.24813,0,1,0
46,7.22709,0,1,0
30,7.21591,0,1,0
43,7.13422,0,1,0
14,7.11058,0,1,0
45,7.02145,0,1,0
41,7.02029,0,1,0
47,6.93207,0,1,0
41,6.91747,0,1,0
43,6.85076,0,1,0
16,6.65079,0,1,0
14,6.63348,0,1,0
42,6.53125,0,1,0
17,6.50366,0,1,0
16,6.49466,0,1,0
18,6.37755,0,1,0
3,6.08824,0,1,0
3,5.95192,0,1,0
3,5.95192,0,1,0
11,5.76275,0,1,0
3,5.57273,0,1,0
3,5.57273,0,1,0
2,5.55782,0,1,0
2,5.55782,0,1,0
11,5.49755,0,1,0
2,5.30065,0,1,0
2,5.30065,0,1,0
7,5.20221,0,1,0
2,5.17949,0,1,0
3,4.64844,0,1,0
2,4.47727,0,1,0
2,4.47727,0,1,0
2,4.02083,0,1,0
7,4.02083,0,1,0
2,3.91837,0,1,0
2,3.72549,0,1,0
2,3.72549,0,1,0
2,3.63462,0,1,0
2,0.668956,0,1,0
3,0.493697,0,1,0
3,0.465237,0,1,0
3,0.413149,0,1,0
2,0.409314,0,1,0
2,0.385204,0,1,0
2,0.180272,0,1,0
2,0.180272,0,1,0
2,0.117216,0,1,0
