Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,45.3333,0,1,0
2,29.8889,0,1,0
2,26.8,0,1,0
2,26.8,0,1,0
2,26.8,0,1,0
2,22.1667,0,1,0
2,18.8571,0,1,0
2,17.5333,0,1,0
2,17.5333,0,1,0
2,14.4444,0,1,0
5,14.4444,0,1,0
2,14.4444,0,1,0
2,14.4444,0,1,0
2,14.4444,0,1,0
5,12.9,0,1,0
2,12.9,0,1,0
3,12.9,0,1,0
2,12.9,0,1,0
2,12.9,0,1,0
4,12.2381,0,1,0
2,12.2381,0,1,0
2,12.2381,0,1,0
2,12.2381,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
3,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
3,11.6364,0,1,0
2,11.6364,0,1,0
5,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
5,11.6364,0,1,0
7,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
5,11.6364,0,1,0
2,11.6364,0,1,0
2,11.6364,0,1,0
5,11.6364,0,1,0
4,11.3556,0,1,0
3,10.9143,0,1,0
3,10.9143,0,1,0
3,10.9143,0,1,0
3,10.9143,0,1,0
3,10.9143,0,1,0
4,10.12,0,1,0
5,8.92857,0,1,0
2,8.92857,0,1,0
3,8.47727,0,1,0
3,8.47727,0,1,0
2,8.26667,0,1,0
5,8.02597,0,1,0
5,8.02597,0,1,0
5,8.02597,0,1,0
5,8.02597,0,1,0
7,7.84545,0,1,0
4,7.42424,0,1,0
4,7.42424,0,1,0
2,7.42424,0,1,0
2,7.42424,0,1,0
2,7.42424,0,1,0
2,7.42424,0,1,0
2,6.94286,0,1,0
3,2.79091,0,1,0
