Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,112,0,1,0
2,74.3333,0,1,0
2,74.3333,0,1,0
6,9.7619,0,1,0
6,9.59375,0,1,0
8,9.27273,0,1,0
2,9.27273,0,1,0
2,9.27273,0,1,0
2,9.27273,0,1,0
2,8.41667,0,1,0
2,8.41667,0,1,0
2,8.41667,0,1,0
2,8.41667,0,1,0
8,8.41667,0,1,0
7,8.41667,0,1,0
2,8.41667,0,1,0
2,8.41667,0,1,0
2,8.41667,0,1,0
2,8.41667,0,1,0
8,8.13131,0,1,0
2,7.69231,0,1,0
2,7.69231,0,1,0
2,7.69231,0,1,0
2,7.69231,0,1,0
7,7.69231,0,1,0
7,7.69231,0,1,0
7,7.23958,0,1,0
7,7.23958,0,1,0
11,6.96795,0,1,0
8,6.72649,0,1,0
7,6.60577,0,1,0
10,6.24359,0,1,0
10,6.24359,0,1,0
8,6.0625,0,1,0
2,5.84848,0,1,0
10,5.42045,0,1,0
10,4.88542,0,1,0
2,4.79487,0,1,0
7,4.49306,0,1,0
2,3.70833,0,1,0
2,3.70833,0,1,0
2,0.765625,0,1,0
