Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,35,0,1,0
3,14.4286,0,1,0
2,14,0,1,0
2,14,0,1,0
2,14,0,1,0
2,14,0,1,0
2,14,0,1,0
6,11.8571,0,1,0
2,11.8571,0,1,0
2,11.8571,0,1,0
2,11.8571,0,1,0
2,11.8571,0,1,0
2,11.8571,0,1,0
6,11,0,1,0
2,11,0,1,0
2,11,0,1,0
2,11,0,1,0
4,11,0,1,0
2,11,0,1,0
2,10.25,0,1,0
6,10.25,0,1,0
3,10.25,0,1,0
2,10.25,0,1,0
2,9,0,1,0
2,9,0,1,0
4,9,0,1,0
2,9,0,1,0
3,9,0,1,0
12,8.6,0,1,0
4,8.6,0,1,0
4,8.47368,0,1,0
7,8.47368,0,1,0
2,8.47368,0,1,0
3,8.47368,0,1,0
5,8.47368,0,1,0
5,8.47368,0,1,0
2,8.47368,0,1,0
2,8.47368,0,1,0
2,8.47368,0,1,0
5,8,0,1,0
3,8,0,1,0
2,8,0,1,0
7,8,0,1,0
2,8,0,1,0
2,8,0,1,0
2,7.57143,0,1,0
4,7.57143,0,1,0
4,7.57143,0,1,0
2,7.57143,0,1,0
2,7,0,1,0
2,7,0,1,0
4,7,0,1,0
4,7,0,1,0
11,6.85714,0,1,0
5,6.5,0,1,0
2,6.5,0,1,0
3,6.5,0,1,0
2,6.5,0,1,0
7,6.5,0,1,0
3,6.5,0,1,0
5,6.5,0,1,0
4,6.5,0,1,0
12,6.2,0,1,0
12,6.10526,0,1,0
17,6.08333,0,1,0
11,5.94737,0,1,0
11,5.875,0,1,0
4,5.85714,0,1,0
4,5.85714,0,1,0
10,5.76692,0,1,0
4,5.66667,0,1,0
4,5.42857,0,1,0
4,5.31579,0,1,0
2,5.31579,0,1,0
4,5,0,1,0
4,5,0,1,0
10,4.625,0,1,0
12,4.625,0,1,0
3,4.4,0,1,0
10,4.35714,0,1,0
10,4.35714,0,1,0
8,4.14286,0,1,0
3,3.73684,0,1,0
3,3.5,0,1,0
2,2.67347,0,1,0
2,2.67347,0,1,0
2,2.6,0,1,0
2,2.42857,0,1,0
3,0.928571,0,1,0
3,0.6875,0,1,0
3,0.607143,0,1,0
2,0.25,0,1,0
2,0.166667,0,1,0
2,0.0714285,0,1,0
