Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,36,0,1,0
2,17.5,0,1,0
2,17.5,0,1,0
2,17.5,0,1,0
2,17.5,0,1,0
5,13.8,0,1,0
2,11.3333,0,1,0
5,9.57143,0,1,0
5,9.57143,0,1,0
2,9.57143,0,1,0
7,9.57143,0,1,0
2,9.57143,0,1,0
7,9.57143,0,1,0
2,9.57143,0,1,0
2,9.57143,0,1,0
2,9.57143,0,1,0
2,9.57143,0,1,0
6,9.57143,0,1,0
5,9.57143,0,1,0
5,9.57143,0,1,0
4,8.86667,0,1,0
4,8.86667,0,1,0
7,8.25,0,1,0
2,8.25,0,1,0
5,8.25,0,1,0
6,8.06122,0,1,0
6,8.06122,0,1,0
5,7.80952,0,1,0
5,7.80952,0,1,0
5,7.80952,0,1,0
4,7.45714,0,1,0
4,7.45714,0,1,0
4,6.04762,0,1,0
