Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
7,7.23077,0,1,0
6,7.23077,0,1,0
6,7.23077,0,1,0
6,7.23077,0,1,0
12,7.23077,0,1,0
6,7.23077,0,1,0
6,7.23077,0,1,0
2,6.64286,0,1,0
6,6.64286,0,1,0
6,6.64286,0,1,0
8,6.64286,0,1,0
6,6.64286,0,1,0
2,6.64286,0,1,0
6,6.64286,0,1,0
12,6.64286,0,1,0
6,6.64286,0,1,0
6,6.64286,0,1,0
2,6.64286,0,1,0
2,6.64286,0,1,0
12,6.64286,0,1,0
6,6.64286,0,1,0
12,6.05494,0,1,0
12,6.05494,0,1,0
12,6.05494,0,1,0
12,6.05494,0,1,0
6,5.55102,0,1,0
6,5.55102,0,1,0
6,5.55102,0,1,0
6,5.55102,0,1,0
6,5.55102,0,1,0
6,5.55102,0,1,0
6,5.17308,0,1,0
6,5.17308,0,1,0
6,5.17308,0,1,0
6,5.17308,0,1,0
