Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
25,1e+09,1e+09,1,0
25,1e+09,1e+09,1,0
24,1e+09,1e+09,1,0
6,1e+09,1e+09,1,0
4,1e+09,1e+09,1,0
32,1e+09,1e+09,1,0
33,1e+09,1e+09,1,0
7,1e+09,1e+09,1,0
3,1e+09,1e+09,1,0
24,1e+09,1e+09,1,0
7,1e+09,1e+09,1,0
24,1e+09,1e+09,1,0
25,1e+09,1e+09,1,0
24,1e+09,1e+09,1,0
25,1e+09,1e+09,1,0
3,1e+09,1e+09,1,0
24,1e+09,1e+09,1,0
25,1e+09,1e+09,1,0
31,1e+09,1e+09,1,0
31,1e+09,1e+09,1,0
3,1e+09,1e+09,1,0
7,1e+09,1e+09,1,0
25,1e+09,1e+09,1,0
7,1e+09,1e+09,1,0
7,1e+09,1e+09,1,0
4,1e+09,1e+09,1,0
3,1e+09,1e+09,1,0
12,1e+09,1e+09,1,0
3,1e+09,1e+09,1,0
12,1e+09,1e+09,1,0
32,1e+09,1e+09,1,0
25,1e+09,1e+09,1,0
25,1e+09,1e+09,1,0
32,1e+09,1e+09,1,0
7,1e+09,1e+09,1,0
4,1e+09,1e+09,1,0
6,1e+09,1e+09,1,0
8,1e+09,1e+09,1,0
5,1e+09,1e+09,1,0
33,1e+09,1e+09,1,0
2,66.25,1.345e+11,1,0
2,66.25,1e+09,1,0
2,43.8333,1e+09,1,0
