Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,1e+09,0,1,0
3,1e+09,0,1,0
3,1e+09,0,1,0
2,1e+09,0,1,0
2,1e+09,0,1,0
2,1e+09,0,1,0
2,621,0,1,0
2,621,0,1,0
2,413.667,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,310,0,1,0
2,206.333,0,1,0
2,206.333,0,1,0
2,206.333,0,1,0
3,206.333,0,1,0
2,206.333,0,1,0
2,206.333,0,1,0
2,154.5,0,1,0
2,87.8571,0,1,0
3,87.8571,0,1,0
3,76.75,0,1,0
3,65.6429,0,1,0
3,65.6429,0,1,0
3,52.3143,0,1,0
3,52.3143,0,1,0
3,52.3143,0,1,0
3,52.3143,0,1,0
3,45.65,0,1,0
3,43.4286,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
3,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,37.875,0,1,0
2,31.7368,0,1,0
3,31.7368,0,1,0
4,25.1895,0,1,0
4,25.1895,0,1,0
3,23.5526,0,1,0
3,23.5526,0,1,0
2,21.2143,0,1,0
4,20.8246,0,1,0
2,20.4483,0,1,0
2,20.4483,0,1,0
2,19.7333,0,1,0
2,19.7333,0,1,0
2,19.7333,0,1,0
2,19.7333,0,1,0
3,18.6421,0,1,0
3,18.6421,0,1,0
2,18.4375,0,1,0
2,18.4375,0,1,0
2,18.4375,0,1,0
3,18.4375,0,1,0
2,18.4375,0,1,0
2,17.8485,0,1,0
2,17.5672,0,1,0
2,17.5672,0,1,0
