Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,258,0,1,0
2,85.3333,0,1,0
4,63.75,0,1,0
3,63.75,0,1,0
2,63.75,0,1,0
3,63.75,0,1,0
3,63.75,0,1,0
3,63.75,0,1,0
2,50.8,0,1,0
2,50.8,0,1,0
3,42.1667,0,1,0
3,36,0,1,0
3,36,0,1,0
2,31.375,0,1,0
2,31.375,0,1,0
5,31.375,0,1,0
2,31.375,0,1,0
2,31.375,0,1,0
2,31.375,0,1,0
2,31.375,0,1,0
2,31.375,0,1,0
2,31.375,0,1,0
2,31.375,0,1,0
5,29.8333,0,1,0
2,27.7778,0,1,0
2,27.7778,0,1,0
3,26.75,0,1,0
5,25.9792,0,1,0
2,24.9,0,1,0
2,24.9,0,1,0
2,24.9,0,1,0
2,20.5833,0,1,0
2,20.5833,0,1,0
2,20.5833,0,1,0
2,20.5833,0,1,0
2,20.5833,0,1,0
2,20.5833,0,1,0
2,18.9231,0,1,0
2,18.9231,0,1,0
2,16.2667,0,1,0
6,10.2609,0,1,0
5,10.2609,0,1,0
2,10.2609,0,1,0
4,10.2609,0,1,0
2,10.2609,0,1,0
8,10.2609,0,1,0
2,10.2609,0,1,0
5,10.2609,0,1,0
8,10.2609,0,1,0
4,10.2609,0,1,0
4,10.2609,0,1,0
2,10.2609,0,1,0
2,10.2609,0,1,0
3,10.2609,0,1,0
3,10.2609,0,1,0
2,10.2609,0,1,0
4,10.2609,0,1,0
6,10.2609,0,1,0
2,10.2609,0,1,0
2,9.36,0,1,0
2,9.36,0,1,0
8,9.36,0,1,0
8,9.36,0,1,0
2,9.36,0,1,0
2,9.36,0,1,0
26,9.36,0,1,0
4,9.36,0,1,0
2,9.36,0,1,0
2,9.36,0,1,0
6,9.36,0,1,0
4,9.36,0,1,0
4,9.36,0,1,0
6,9.36,0,1,0
4,9.36,0,1,0
6,9.36,0,1,0
6,9.36,0,1,0
23,8.96154,0,1,0
8,8.96154,0,1,0
4,8.96154,0,1,0
4,8.96154,0,1,0
4,8.96154,0,1,0
4,8.96154,0,1,0
6,8.96154,0,1,0
6,8.96154,0,1,0
8,8.96154,0,1,0
8,8.96154,0,1,0
8,8.96154,0,1,0
23,8.96154,0,1,0
6,8.96154,0,1,0
6,8.96154,0,1,0
25,8.96154,0,1,0
23,8.96154,0,1,0
2,8.96154,0,1,0
25,8.96154,0,1,0
25,8.96154,0,1,0
22,8.90956,0,1,0
22,8.90956,0,1,0
22,8.90956,0,1,0
6,8.65217,0,1,0
6,8.65217,0,1,0
6,8.65217,0,1,0
6,8.65217,0,1,0
24,8.56308,0,1,0
5,8.38406,0,1,0
5,8.38406,0,1,0
5,8.38406,0,1,0
5,8.38406,0,1,0
7,8.065,0,1,0
7,8.065,0,1,0
2,6.50725,0,1,0
2,6.50725,0,1,0
2,3.144,0,1,0
2,2.98462,0,1,0
2,2.98462,0,1,0
2,0.203077,0,1,0
