Frequency,Surprisingness_I,Surprisingness_II,II_Surprisingness_b, max_b_subpattern_num
2,1e+09,0,1,0
2,1e+09,0,1,0
2,1e+09,0,1,0
5,1e+09,0,1,0
2,1e+09,0,1,0
4,1e+09,0,1,0
2,1e+09,0,1,0
11,1e+09,0,1,0
2,1e+09,0,1,0
2,1e+09,0,1,0
5,1e+09,0,1,0
2,1e+09,0,1,0
4,1e+09,0,1,0
2,1e+09,0,1,0
14,1e+09,0,1,0
10,1e+09,0,1,0
6,1e+09,0,1,0
5,1e+09,0,1,0
2,1e+09,0,1,0
3,1e+09,0,1,0
2,1e+09,0,1,0
3,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,14399,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,9599,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,7199,0,1,0
2,5759,0,1,0
2,5759,0,1,0
3,4799,0,1,0
2,4113.29,0,1,0
2,3599,0,1,0
2,3599,0,1,0
2,3199,0,1,0
2,3199,0,1,0
2,3199,0,1,0
2,3199,0,1,0
2,3199,0,1,0
2,3199,0,1,0
2,3199,0,1,0
2,2879,0,1,0
2,2617.18,0,1,0
2,2617.18,0,1,0
2,2617.18,0,1,0
2,2617.18,0,1,0
2,2617.18,0,1,0
2,2617.18,0,1,0
2,2617.18,0,1,0
2,2617.18,0,1,0
2,2214.38,0,1,0
2,2214.38,0,1,0
2,2214.38,0,1,0
3,2056.14,0,1,0
3,2056.14,0,1,0
3,2056.14,0,1,0
3,2056.14,0,1,0
2,2056.14,0,1,0
2,2056.14,0,1,0
2,2056.14,0,1,0
2,2056.14,0,1,0
2,2056.14,0,1,0
2,2056.14,0,1,0
2,2056.14,0,1,0
2,2056.14,0,1,0
2,1919,0,1,0
2,1919,0,1,0
2,1919,0,1,0
2,1919,0,1,0
2,1799,0,1,0
2,1799,0,1,0
2,1799,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1693.12,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1599,0,1,0
2,1514.79,0,1,0
2,1514.79,0,1,0
2,1439,0,1,0
2,1439,0,1,0
2,1439,0,1,0
2,1439,0,1,0
2,1439,0,1,0
2,1439,0,1,0
2,1439,0,1,0
2,1439,0,1,0
2,1151,0,1,0
2,1151,0,1,0
2,1151,0,1,0
2,1151,0,1,0
2,1106.69,0,1,0
2,1106.69,0,1,0
2,1106.69,0,1,0
2,1106.69,0,1,0
2,1106.69,0,1,0
2,1106.69,0,1,0
2,959,0,1,0
2,899,0,1,0
2,899,0,1,0
2,899,0,1,0
2,846.059,0,1,0
2,846.059,0,1,0
2,821.857,0,1,0
2,821.857,0,1,0
2,821.857,0,1,0
2,821.857,0,1,0
2,821.857,0,1,0
2,821.857,0,1,0
2,799,0,1,0
4,799,0,1,0
2,799,0,1,0
2,799,0,1,0
4,799,0,1,0
2,799,0,1,0
2,799,0,1,0
